,TweetId,Label,TweetText,cleaned_tweets
5262,295525934767939584,Sports,'@MindMoment See you next year! Thanks for following :)',mindmoment see next year thanks following
5263,24469856217,Sports,"'header of his own on 80 mins, robert huth got the winner for stoke in stoppage time.'",header mins robert huth got winner stoke stoppage time
5264,277674685976682496,Politics,"'""When you travel from one place to the other you are surrounded by security.\nIt\u2019s difficult to stop and talk to people as one would like"" NM'",travel one place surrounded security nit difficult stop talk people one would like
5265,269550232973475840,Politics,David Petraeus ends a week in the spotlight behind closed doors on the Hill. Emily Schmidt reports on today's Benghazi testimony: PY-10FR,david petraeus ends week spotlight behind closed doors hill emily schmidt reports today benghazi testimony
5266,306795142113800194,Politics,'#SecKerry takes a photo with his cell phone at the Brandenburg Gate in Berlin: http://t.co/syTPfJwhNU @usbotschaft',seckerry takes photo cell phone brandenburg gate berlin usbotschaft
5267,305804267141357569,Sports,"'.@keinishikori doesn\u2019t lose a set en route to the @memphistennis title, beating @feliciano_lopez 62 63 in the final. #atp #tennis'",keinishikori lose set route memphistennis title beating feliciano lopez final atp tennis
5268,286776225668685824,Politics,VPT's HPCL-operated Single Point Mooring. SPMs pipe imported crude directly from oil tankers at high seas to shore http://t.co/VrKpfT1o,vpt hpcl operated single point mooring spms pipe imported crude directly oil tankers high seas shore
5269,304360781510750208,Sports,'@chrisabbott33 Hi Chris. Not sure what you mean? Every game is filmed.',chris sure mean every game filmed
5270,302538343877586945,Politics,"'\u201cWe may not be able to help everybody, but if we help a few, then that propels progress forward.\u201d \u2014President Obama'",may able help everybody help propels progress forward obama
5271,306819813051887616,Sports,'Pick up a racket and give #tennis a go. Check out http://t.co/8NbANA13ri to find your nearest place to play #WorldTennisDay',pick racket give tennis check find nearest place play worldtennisday
5272,301352607346216960,Sports,The @npower_Champ 'Team of the Week' http://t.co/IwoTYbBX http://t.co/sPiBQxan,npower champ team week
5273,305137810552270849,Sports,'What score do you think New Zealand will make against England in the third ODI? #cricket',score think new zealand make england third odi cricket
5274,295565350660091904,Sports,'Also on Day 14... Aussies #Ebden/#Gajdosova take the mixed doubles glory. Watch the highlights here http://t.co/M40SQthX #AusOpen',also day aussies ebden gajdosova take mixed doubles glory watch highlights ausopen
5275,295528146470588416,Sports,'@mon_khasin Happy Birthday!',mon khasin happy birthday
5276,306811955073654784,Sports,'@gongclough @Gareth_NUFC @Tenash921 what are your stats on that. I think India might have something to say about that...',gongclough gareth nufc stats think india might something say
5277,304213561868177408,Sports,'Misbah and MSD have two very different problems on their hands. http://t.co/BrK2TtW2',misbah msd two different problems hands
5278,293597797473742849,Politics,"'INS Sudarshini is in Bangkok as part of its 13,500 mile voyage to ASEAN countries http://t.co/XuTv3hQ7'",ins sudarshini bangkok part mile voyage asean countries
5279,296612745468604416,Politics,'The President congratulated Ethiopian PM Hailemariam Desalegn on his election as chairman of the African Union Assembly http://t.co/e4z5xECT',president congratulated ethiopian hailemariam desalegn election chairman african union assembly
5280,304833819616346112,Sports,"Australia's session despite Ashwin's brace. 126 for 2 at lunch, with Warner looking strong. http://t.co/K47Hp1HaG2 #IndvAus",australia session despite ashwin brace lunch warner looking strong indvaus
5281,294535486037426177,Sports,"If you missed @justingimelstob, Evert and Davenport on #CBS's CSI last night, you can watch the full episode here: http://t.co/1HV6I8ft #atp",missed justingimelstob evert davenport cbs csi last night watch full episode atp
5282,43341060369420288,Sports,"'\u201c@netcitizen: today is good for my fantasy league team Amla, AB, Afridi ;)\u201d I too have Afridi. He is a boss! And has been for 15 years.'",netcitizen today good fantasy league team amla afridi afridi boss years
5283,306523784054194178,Sports,Championship FT: Bolton 1-0 Peterborough Craig Dawson's solo strike moves Dougie Freedman's side into 10th. http://t.co/KsjFLCL59L,championship bolton peterborough craig dawson solo strike moves dougie freedman side
5284,299265067483009024,Sports,'. @RafaelNadal has just begun his comeback match at the @VTROpen Follow live scores: http://t.co/VuWTV9k7 #atp',rafaelnadal begun comeback match vtropen follow live scores atp
5285,300960085620961280,Politics,State of the Union 2013: President Obama's Speech is Just the Beginning http://t.co/JWk0kkQZ,state union president obama speech beginning
5286,282161721148321793,Politics,"'A Principled Stance on the Internet\u2019s Future - Last Friday, the World Conference on International Telecommunicat... http://t.co/4ehczHVp'",principled stance internet future last friday world conference international telecommunicat
5287,304938340585725952,Sports,"India's fielding again disappointing Jadjea being the exception.He was brilliant thru the day. All said &amp; done, also only support for Ashwin",india fielding disappointing jadjea exception brilliant thru day said amp done also support ashwin
5288,23916570859,Sports,"RT @Villa_Insider: #AVFC Gerard Houllier is Aston Villa's new manager, replacing Martin O'Neill on a 3 year contract.",villa insider avfc gerard houllier aston villa new manager replacing martin neill year contract
5289,300165016185872385,Sports,'#GBFedCup Robson takes her third set point to break again levelling the match 0-6 6-2 after 62 mins',gbfedcup robson takes third set point break levelling match mins
5290,292560141142863872,Sports,'0-14 from two. A couple of wides by Thomas helping the @HeatBBL. Behrendorff into the attack #BBL02 #bigfinals',two couple wides thomas helping heatbbl behrendorff attack bigfinals
5291,303893281174073344,Politics,"'RT @CONX: $4 billion dollars of grain is lost annually in Sub-Saharan #Africa, more than all of the aid sent there in the past decade. # ...'",conx billion dollars grain lost annually sub saharan africa aid sent past decade
5292,305992191971577856,Sports,'@jameypricephoto Great to hear. :)',jameypricephoto great hear
5293,291464374483316737,Sports,'New @StarsBBL captain James Faulkner is the man to shine tonight according to John Hastings http://t.co/BIJq7d5z #BBL02 #bigfinals',new starsbbl captain james faulkner man shine tonight according john hastings bigfinals
5294,295521482640084992,Sports,'@anjy957 Thanks for following. See you next year!',thanks following see next year
5295,305959727710470144,Sports,"'1st Test. Over 48: 0 runs (M Henriques 2, M Clarke 30) #AUS 124/5 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test runs henriques clarke aus indvaus bcci
5296,291070378548293632,Politics,"'15/1/1995 #NelsonMandela says at Joe Slovo\u2019s funeral, ordinary people should guide policy formulation &amp; implementation, http://t.co/TAcsd5RB'",nelsonmandela says joe slovo funeral ordinary people guide policy formulation amp implementation
5297,301519333966897153,Politics,"'President Obama: ""Our first priority is making America a magnet for new jobs and manufacturing."" #JobsNow'",president obama first priority making america magnet new jobs manufacturing jobsnow
5298,304039536344834048,Sports,@adelaidebrad Hello. It's only GP Advantage ticket holders (purchased pre-Dec 31) who receive lanyards &amp; tix holders.,adelaidebrad hello advantage ticket holders purchased pre dec receive lanyards amp tix holders
5299,304074252171227136,Politics,"What's daily life like for Americans with disabilities? Learn about #DisabilityRights in the US Feb.20, 09EST/14UTC: http://t.co/kTbrd4iH",daily life like americans disabilities learn disabilityrights feb
5300,302418076564082690,Sports,'Ajmal wins fascinating battle of wits and skills against Amla and Pak are getting a stranglehold...',ajmal wins fascinating battle wits skills amla pak getting stranglehold
5301,304063050196062208,Politics,'#SecKerry to speak at the historic grounds of @UVA campus: http://t.co/OgWubf4I. Its founder Thomas Jefferson was the 1st US Sec of State',seckerry speak historic grounds uva campus founder thomas jefferson sec state
5302,305630291551199233,Sports,"'1st Test. Over 130: 5 runs (B Kumar 4, MS Dhoni 161) #IND 458/8 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test runs kumar dhoni ind indvaus bcci
5303,301800793521127424,Politics,'They deserve a vote: http://t.co/0bz1xe64',deserve vote
5304,306171067234406400,Sports,Who's the oldest NBA player to score 38+ pts while shooting 60+ % in consecutive games? This guy: http://t.co/YUnxLxhvIw (via @EliasSports),oldest nba player score pts shooting consecutive games guy via eliassports
5305,293764126948347905,Politics,'Meeting with Rosneft CEO Igor Sechin http://t.co/1cp9dmFx',meeting rosneft ceo igor sechin
5306,303499383289311232,Politics,"'\u200f#EUbudget: @Barroso_EU says in #EP that @EU_Commission ""would have preferred a more ambitious outcome"" via @EP_budgets'",eubudget barroso says commission would preferred ambitious outcome via budgets
5307,303205102079049728,Politics,"'@Vh1, thanks for always being there...'",thanks always
5308,304137818731585537,Politics,EU bank capital talks fail on member states' reticence to tackle banker #bonuses. More info from @ep_economics committee,bank capital talks fail member states reticence tackle banker bonuses info economics committee
5309,305965889835126784,Sports,'Teachers &amp; students are invited to attend the #AusGP education expo for free on March 14 &amp; 15! Register here http://t.co/7b2OwQUTFb',teachers amp students invited attend ausgp education expo free march amp register
5310,266030066616631296,Politics,"'Murphy wins CT senate seat, says \u2018what matters most are your ideas and determination...not wallet\u2019. - RE-189TU'",murphy wins senate seat says matters ideas determination wallet
5311,296772907026235393,Sports,"'@saminabham Thanks, we like to keep a good balance.'",saminabham thanks like keep good balance
5312,305707955813224449,Sports,'Check out the Reliance ICC Test Rankings table after South Africa completed a series victory over Pakistan on Sunday http://t.co/QUSe0mfuvG',check reliance icc test rankings table south africa completed series victory pakistan sunday
5313,303199146691682304,Sports,'.@RafaelNadal wins 37th tour-level clay title with a 62 63 win over @nalbandiandavid in @brasilopen2013 final. #atp #tennis #kingofclay',rafaelnadal wins tour level clay title win nalbandiandavid final atp tennis kingofclay
5314,294873627474673665,Politics,'Cricket fever in cambodia http://t.co/fu2GUtmx',cricket fever cambodia
5315,295843043456737280,Politics,'.@actionacton1 is latest winner of PM\u2019s #BigSociety Award. See how they\u2019ve transformed Acton: http://t.co/UOHoguNn',latest winner bigsociety award see transformed acton
5316,292582615561678848,Sports,'Watch Joe Burns blaze 43 off 27 to get the @HeatBBL to 167 http://t.co/TqYfjTH4 #BBL02 #bigfinals',watch joe burns blaze get heatbbl bigfinals
5317,296291927366713345,Politics,'Check out the upcoming contests on India Africa:A Shared Future http://t.co/Y42wnHad',check upcoming contests india africa shared future
5318,291263486745526272,Politics,'PM welcomes news that jobs safeguarded in UK as AgustaWestland secure deal to supply helicopters to S Korea http://t.co/ogR3hzLw #globalrace',welcomes news jobs safeguarded agustawestland secure deal supply helicopters korea globalrace
5319,265620858503057411,Politics,"With your vote tomorrow, we will move one step closer to restoring America's promise. Find out where to vote: http://t.co/uYh0QcDS",vote tomorrow move one step closer restoring america promise find vote
5320,306092690221699072,Sports,'@BenjiParkinson nope - Maximucle are an official supplier to the England team',benjiparkinson nope maximucle official supplier england team
5321,303999276374192130,Sports,4 College basketball scorers dropped 30+ points this week. Here's your chance to vote on which was most impressive -&gt; http://t.co/FQWaIoHo,college basketball scorers dropped points week chance vote impressive
5322,306197877330423808,Sports,"RT @PaulMcG92: 2 weeks on Friday and we'll be watching #FP1 at the @AusGrandPrix. 2013's going to be even better then 2012, take my word ...",weeks friday watching ausgrandprix going even better take word
5323,306527985706614784,Sports,Who has had the biggest impact this season? Who is your #playeroftheyear so far? Join @bbc5live's discussion. #bbcfootball,biggest impact season playeroftheyear far join discussion bbcfootball
5324,305124703587160064,Sports,Another wonderful start from England's new-ball pair; Anderson and Finn have been right on the money. NZ 6-1 from four overs #NZvEng,another wonderful start england new ball pair anderson finn right money four overs nzveng
5325,301420414247251968,Politics,"'""Rarely has a piece of U.S. legislation failed as spectacularly as the 1986 immigration law."" How to avoid a repeat: http://t.co/mFu6RALk'",rarely piece legislation failed spectacularly immigration law avoid repeat
5326,301720010731175937,Politics,'Meeting of the Commission for Strategic Development of the Fuel and Energy Sector and Environmental Security http://t.co/WUqngSIs',meeting commission strategic development fuel energy sector environmental security
5327,299121267485855745,Sports,"'Mark Jones, 1933-58 \u2013 aged 24. Centre-half. #RememberingMunich http://t.co/3u7uoqTr'",mark jones aged centre half rememberingmunich
5328,304234799642603523,Politics,'RT @State_DRL: Do you have questions for our panelists on #DisabilityRights and youth empowerment? Watch live at http://t.co/IZjetl2i',state drl questions panelists disabilityrights youth empowerment watch live
5329,24565625445,Sports,"'If you want to get involved with fantasy premier league on the official website, contact @joshualoveridge to join his league!'",want get involved fantasy premier league official website contact joshualoveridge join league
5330,300516958644879360,Sports,'#GBFedCup Robson holds for 1-0 second set',gbfedcup robson holds second set
5331,301274123445882880,Politics,'RT @PMOIndia: RT: We now have a new photo and video section for quick downloads and a new look at http://t.co/MR4VlCn6',pmoindia new photo video section quick downloads new look
5332,300191528930918400,Sports,'#GBFedCup injury time out for Babos looks like a right toe blister',gbfedcup injury time babos looks like right toe blister
5333,295529133268668416,Sports,"'#Djokovic: ""I want to go all the way in @rolandgarros"" #AusOpen #3peat'",djokovic want way rolandgarros ausopen
5334,305996573555425281,Sports,"'1st Test. Over 84: 1 run (N Lyon 12, M Henriques 75) #AUS 232/9 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test run lyon henriques aus indvaus bcci
5335,294335885565100034,Politics,"'""My respect for human beings is based not on the colour of a man\u2019s skin nor authority he may wield, but purely on merit"" #NelsonMandela'",respect human beings based colour man skin authority may wield purely merit nelsonmandela
5336,303409867400548352,Politics,'MT @number10press: PM leads largest trade delegation ever to travel with a British PM off the plane in Mumbai. http://t.co/ayFqCqur #PMIndia',leads largest trade delegation ever travel british plane mumbai pmindia
5337,306373922327240704,Sports,'India triumph in Chennai http://t.co/5IhrgG5Nil',india triumph chennai
5338,304077749033783296,Politics,"Here's an interactive route map of the BCIM Car Rally, Kolkata to Kunming, #China. 4 Countries, 3000KMs, 12 days! http://t.co/GP3h5HL3",interactive route map bcim car rally kolkata kunming china countries days
5339,306445972316225537,Sports,Swansea (#Swans) fans how did your celebrate your League Cup victory and what's it like to welcome your team home? Tweet #bbcfootball,swansea swans fans celebrate league cup victory like welcome team home tweet bbcfootball
5340,287030267833643009,Sports,I would be tweeting more but once again can't get a signal at SCG. I love Australia but its worse than a 3rd wrld country sometimes #telstra,would tweeting get signal scg love australia worse wrld country sometimes telstra
5341,280926635920867328,Politics,'18 December 1993 #NelsonMandela meets with UN Special Representative over bringing the Freedom Alliance into South Africa\u2019s peace process',december nelsonmandela meets special representative bringing freedom alliance south africa peace process
5342,293359803458281472,Sports,'RT @jamie_murray: Who can do this with their tennis racket!? http://t.co/1giCeWe6',jamie murray tennis racket
5343,306800972808724480,Sports,'Wales boss Chris Coleman has said Swansea could continue to thrive even if successful boss Michael Laudrup moves on. http://t.co/aIQd6iZ6aq',wales boss chris coleman said swansea could continue thrive even successful boss michael laudrup moves
5344,32649119591829506,Sports,'\u201c@garethcopley: He bowls to the left......\u201d Too soon mate!',garethcopley bowls left soon mate
5345,260516596341149696,Politics,'.@BarackObama can\u2019t run on his record &amp; won\u2019t lay out a second-term agenda. The choice is clear. http://t.co/QsaXp9uh #CantAfford4More',barackobama run record amp lay second term agenda choice clear
5346,306033842827972608,Politics,'#Tobacco hearing in @EP_environment w Irish ministr @DrJamesReilly &amp; @EU_health Commiss. Borg &amp; chair @groote 3pm CET http://t.co/BjiG65iYrZ',tobacco hearing environment irish ministr drjamesreilly amp health commiss borg amp chair groote cet
5347,306403459480055809,Politics,"'Latvia set to join the euro: ""We want to participate and solve the problems together."" Article http://t.co/DUpFW7W7R7'",latvia set join euro want participate solve problems together article
5348,29110427845656577,Sports,'SCG Police and stewards are more humorless than North Korean border guards. Traffic wardens for their week job you think? #ausveng',scg police stewards humorless north korean border guards traffic wardens week job think ausveng
5349,305981584555790338,Sports,"'1st Test. Over 66: 5 runs, 1 wkt (M Henriques 30, N Lyon 0) #AUS 175/9 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test runs wkt henriques lyon aus indvaus bcci
5350,305907729975889921,Sports,"'1st Test. Over 1: 1 run (S Watson 0, E Cowan 1) #AUS 1/0 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test run watson cowan aus indvaus bcci
5351,282514993864388609,Politics,"'The @PresidencyZA has issued an update on #NelsonMandela, http://t.co/xQMzVjy2'",presidencyza issued update nelsonmandela
5352,305401949098999809,Sports,'#UPSETALERT: #2 Miami is down big to Wake Forest in the second half. Watch the end of it here -&gt; http://t.co/geAArWyvJ4',upsetalert miami big wake forest second half watch end
5353,265997207155666945,Politics,'RT @ToryDunnanCNN: People trickling into Obama party in Chicago. @CNNNSElections http://t.co/5BGrmqg9',torydunnancnn people trickling obama party chicago cnnnselections
5354,306325700145721344,Politics,"'#Railway Budget: Introduction of executive lounge at 7 more stations: Bilaspur, Visakhapatnam, Patna, Nagpur, Agra, Jaipur and Bengaluru'",railway budget introduction executive lounge stations bilaspur visakhapatnam patna nagpur agra jaipur bengaluru
5355,306049691890622464,Politics,'Meeting with President of Ingushetia Yunus-Bek Yevkurov http://t.co/RyZqfAwKhC',meeting president ingushetia yunus bek yevkurov
5356,306273843029352451,Sports,'MS Dhoni goes level with Sourav Ganguly on 21 Test wins as captain - the most by India captains. India 1-0 Australia. #IndvAus',dhoni goes level sourav ganguly test wins captain india captains india australia indvaus
5357,281771268032851968,Politics,There must be no difference between the goals put forth during the election campaign and the Government's actions; we are working as a team,must difference goals put forth election campaign government actions working team
5358,304412630502748160,Politics,'Can micro-plots of land and barefoot lawyers solve poverty in #India? http://t.co/qsiFMj4iN1',micro plots land barefoot lawyers solve poverty india
5359,289239989051600896,Politics,"'On Jan 7, PM#Abe attended new year party by RENGO.\nHis opening address is accessible from the following link. \nhttp://t.co/FRpjKn8G'",jan abe attended new year party rengo nhis opening address accessible following link
5360,304934031949180929,Sports,"'Clarke was lucky not to be given out bat-pad when not yet 50 but otherwise his knock was a classic for control, technique &amp; quality of shots'",clarke lucky given bat pad yet otherwise knock classic control technique amp quality shots
5361,306498608419713024,Sports,"'Championship LATEST: Burnley 0-0 Huddersfield, Leicester 1-0 Blackburn, Bolton 1-0 Peterborough. http://t.co/VTYllxrKZ4 #bbcfootball'",championship latest burnley huddersfield leicester blackburn bolton peterborough bbcfootball
5362,304273405493014528,Sports,"'If you thought picking a college hoops bracket was hard, try picking a golf bracket -&gt; http://t.co/V8vJVMqZ'",thought picking college hoops bracket hard try picking golf bracket
5363,304957222306316289,Politics,'@afaqsworld yes :(',afaqsworld yes
5364,291551287605084160,Politics,"'Medvedev on Government objectives: a rigid, long-term, predictable budget policy; lower inflation; greater efficiency in state expenditure'",medvedev government objectives rigid long term predictable budget policy lower inflation greater efficiency state expenditure
5365,305941578550214656,Politics,'Photo: Authentic Indian cultural shows to welcome the participants. Everyone is tapping their feet! http://t.co/EqmwOL3LcD',photo authentic indian cultural shows welcome participants everyone tapping feet
5366,305199372516352000,Sports,Women's Initational XI chasing NSW 3-134 in the final of the #imparjacup. Live stream: http://t.co/84npM1TGsE,women initational chasing nsw final imparjacup live stream
5367,23918625236,Sports,'Wigan Atheletic vs Sunderland. Sunday 12th September 2010: Birmingham vs Liverpool. Monday 13th September 2010: Stoke City vs Aston Villa.',wigan atheletic sunderland sunday september birmingham liverpool monday september stoke city aston villa
5368,296773193484623872,Sports,@detbydefault It's the other side of the world that we want to keep informed the most ;-) Thanks.,detbydefault side world want keep informed thanks
5369,296573289382416384,Politics,'RT @transportgovuk: Norman Baker announces details of \xa362m investment in cycling: http://t.co/dMsgC3Vb',transportgovuk norman baker announces details investment cycling
5370,306751543032549376,Sports,'Sussex post financial results http://t.co/L8d9azXonx',sussex post financial results
5371,306602247268204544,Sports,@ferraritifosi27 It's looking good. Not long now...,looking good long
5372,306797080322637825,Sports,'Hugh Morris - Please support my marathon challenge. The drive behind the run &amp; training so far - http://t.co/kG3XqKqGy6 #LondonMarathon',hugh morris please support marathon challenge drive behind run amp training far londonmarathon
5373,302081645295566848,Sports,'. @delpotrojuan will play @NieminenJarkko in @abnamrowttNL QFs after beating #Gulbis 76(5) 63. http://t.co/qo92g9F8 #atp #tennis',delpotrojuan play nieminenjarkko abnamrowttnl qfs beating gulbis atp tennis
5374,305920104955265025,Sports,"'1st Test. 15.5: R Ashwin to S Watson, 4 runs, 34/0 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test ashwin watson runs indvaus bcci
5375,303800493271031808,Politics,"PD supports ICRIER-CSIS (Washington) Track 1.5 conference on 'Emerging Asia', now on at IIC, New Delhi http://t.co/FahuSAzS",supports icrier csis washington track conference emerging asia iic new delhi
5376,280646956013981696,Politics,'Meeting of the Commission for Military-Technical Cooperation with Foreign States: Outlook for 2013 http://t.co/N1y3ywLa',meeting commission military technical cooperation foreign states outlook
5377,304961246497742849,Politics,'Why China will not go to war over the Diaoyu Islands: http://t.co/8hb06DqGE5',china war diaoyu islands
5378,293517947396292609,Politics,'RT @CNNNewsource: Attention NS Affiliates! Please click on link and view the updated NS Channels for the Public Balls! http://t.co/QAlzzSSZ',cnnnewsource attention affiliates please click link view updated channels public balls
5379,293482045945024513,Politics,"After the parade, comes Washington's most glamorous night\u2026 http://t.co/bqXvA6iB",parade comes washington glamorous night
5380,305989619340673024,Sports,"Having trouble setting the pace? Check out @Alex_Gillon's back to back #F12012 track guide,he shares some great tips! http://t.co/pACCCb5ppy",trouble setting pace check alex gillon back back track guide shares great tips
5381,283208892454952960,Politics,'Russian-Indian talks http://t.co/WF839afN',russian indian talks
5382,293701948585168896,Politics,'.@Crestrecycle in Llandudno is latest winner of the PM\u2019s Big Society Award for work tackling food waste &amp; unemployment http://t.co/G0tjeGS2',crestrecycle llandudno latest winner big society award work tackling food waste amp unemployment
5383,305997656415674369,Sports,'#INDvAUS @Jackson_bird will return home in the next 24 hours to receive precautionary scans on his back. If scans are clear he will return.',indvaus jackson bird return home next hours receive precautionary scans back scans clear return
5384,306470132283219968,Politics,'Nothing better to call it a day than authentic Manipuri Thali. #BCIM2013 http://t.co/4xJYZn3nDM',nothing better call day authentic manipuri thali
5385,266014808804052992,Politics,'CT Senate Race Chris Murphy speaking now NS CH 2',senate race chris murphy speaking
5386,304691183173656576,Politics,Watch Sami's story about losing his dad in a mass shooting\u2014then find out how you can help reduce gun violence: http://t.co/SBCpS529oG,watch sami story losing dad mass shooting find help reduce gun violence
5387,305595002128564224,Sports,"'#INDvAUS 102 overs complete, India 5-364, trail by 16 runs.'",indvaus overs complete india trail runs
5388,306248500046344192,Sports,Want to live like royalty at the #AusGP? Enter @channelten's comp to win four seats in our trackside royal box http://t.co/vEAJHx9UCY,want live like royalty ausgp enter channelten comp win four seats trackside royal box
5389,297973764241633280,Politics,"'At BDD Chawls, Worli with future voters :-) http://t.co/40RVBsuJ'",bdd chawls worli future voters
5390,306696066261200897,Politics,"'Dr. Raghuram Rajan, Chief Economic Advisor (CEA) to brief the media on the Economic Survey 2012-13 at PIB shortly.'",raghuram rajan chief economic advisor cea brief media economic survey pib shortly
5391,303792598181638146,Sports,'@LisaNEdwards @camscorner look out for a competition on our Facebook page this Friday.',lisanedwards camscorner look competition facebook page friday
5392,298529306576056322,Politics,'Late night debates at @EP_Economics: #EuropeanSemester and derivatives on agenda. Tune in at 10pm CET http://t.co/UNWHW0g6',late night debates economics europeansemester derivatives agenda tune cet
5393,23735324316270592,Sports,"'@Toxic65 1. Who cares? Who remembers who won the last Chappell-Hadlee series? 2. England are the best team, so that statement is redundant.'",cares remembers last chappell hadlee series england best team statement redundant
5394,304229552392118273,Politics,'LIVE: @aneeman &amp; Sarah Amin share their successes &amp; challenges with #DisabilityRights. Join the captioned Q&amp;A now at http://t.co/eCB2a3u9',live aneeman amp sarah amin share successes amp challenges disabilityrights join captioned amp
5395,305933414954041344,Politics,'Photo: \u2026 And we are back on Indian soil! An overwhelming feeling is ruling us as we drive from Bangladesh to... http://t.co/mRtaoxPjc1',photo back indian soil overwhelming feeling ruling drive bangladesh
5396,299454774493974528,Sports,"Sreesanth's looked distinctive with his shaven head, but bowling has been undistinguished yet. Lost some pace too. Big game for him...",sreesanth looked distinctive shaven head bowling undistinguished yet lost pace big game
5397,306666688676524033,Politics,"'#Economic Survey: FDI inflows in services sector grew robustly at 57.62% compared to growth of overall FDI inflows at 33.6%, in 2011-12'",economic survey fdi inflows services sector grew robustly compared growth overall fdi inflows
5398,306112269329260544,Politics,"FACT: If Congress doesn't act, small business lending will decrease by $540 million\u2014eliminating financing to hire more workers. #JobsNotCuts",fact congress act small business lending decrease million financing hire workers jobsnotcuts
5399,306192113589178368,Sports,'RT @ESPNCBB: Nice night of hoops ahead. No. 12 Syracuse and No. 22 Marquette get things started at the top of the hour. Big time #BigEas ...',espncbb nice night hoops ahead syracuse marquette get things started top hour big time bigeas
5400,305966718654754816,Sports,"'1st Test. Over 50: 3 runs, 1 wkt (P Siddle 0, M Henriques 8) #AUS 131/6 #IndvAus http://t.co/fVNl1KTPB1 @BCCI'",test runs wkt siddle henriques aus indvaus bcci
5401,306771768436199424,Politics,"'Defence Ministry Board on military planning, new gen. weapons, conscription service and housing for the military http://t.co/Xn1VRUmSVs'",defence ministry board military planning new gen weapons conscription service housing military
5402,300198244393312256,Sports,@Aboodi_CR7 not from this tie unfortunately although we'll keep you updated as much as possible on Twitter,aboodi tie unfortunately although keep updated much possible twitter
5403,304121465295482880,Sports,'The sun rose in the east and Alastair Cook got a 50. Interesting chase in the #NZvEng ODI. http://t.co/8DhkhYTh',sun rose east alastair cook got interesting chase nzveng odi
5404,268729863001763840,Politics,From President Obama's news conference to a busy day on Capitol Hill we've got live events covered. Here's our lineup: http://t.co/N2yJYHHx,president obama news conference busy day capitol hill got live events covered lineup
5405,265956352654987264,Politics,'Romney motorcade - live aerials NOW NS CH 4',romney motorcade live aerials
5406,277147915993096192,Politics,'Photo Gallery: Behind the Scenes in November 2012 - The White House Photo Office just released its latest set of... http://t.co/8am40OMa',photo gallery behind scenes november white house photo office released latest set
5407,304236650840600578,Politics,'What is the greatest challenge to get companies to understand #DisabilityRights? @autselfadvocacy @State_DRL http://t.co/eCB2a3u9',greatest challenge get companies understand disabilityrights autselfadvocacy state drl
5408,306517122241134592,Sports,"'RT @GaryLineker: Never rule out Mourinho. By contrast, and through no real fault of their own, Barca look rudderless at present.'",garylineker never rule mourinho contrast real fault barca look rudderless present
5409,303126561756942336,Sports,'@misscrazynhs The Ind-SA tickets are on sale now. Details of tickets for other India games will be announced in due course.',misscrazynhs ind tickets sale details tickets india games announced due course
5410,304552094768173057,Politics,"'Advice from #Lincoln: Freedom and democracy is worth fighting, and even dying, for.'",advice lincoln freedom democracy worth fighting even dying
5411,301576837925072896,Politics,"'""The demand has never been the release of #Mandela as an individual, the demand has been the release of all political prisoners"" #Madiba'",demand never release mandela individual demand release political prisoners madiba
5412,303894277350633472,Politics,'Watch live: President Obama urges Congress to avert harmful budget cuts that would threaten our economy. http://t.co/HXtpgYaC',watch live president obama urges congress avert harmful budget cuts would threaten economy
5413,291311423051685889,Sports,"'"".@RenegadesBBL fast bowler Will Sheridan remains upbeat despite his side\'s #BBL02 exit http://t.co/vAuVxZ1d #bigfinals'",renegadesbbl fast bowler sheridan remains upbeat despite side exit bigfinals
5414,306663445745528833,Sports,"'""I wasn\'t trying to york him.. It was a length ball gone wrong."" - Shane Bond on getting Gilchrist on debut. http://t.co/nTTPTtr2dz'",trying york length ball gone wrong shane bond getting gilchrist debut
5415,306019550518996993,Politics,'Pic: US Secretary of State @JohnKerry meets with David Cameron in Downing Street http://t.co/0Nm4epb4w8',pic secretary state johnkerry meets david cameron downing street
5416,303431729794936832,Sports,@alangamester Nice one Alan. Where's your next race?,alangamester nice one alan next race
5417,306460981184315392,Politics,'RT @MedvedevRussiaE: New jet engines are tested here http://t.co/9CIwIpuURi',medvedevrussiae new jet engines tested
5418,304981613698240512,Sports,'RT @DavidLuiz_4: \u26bd Brazil x Russia #sele\xe7\xe3obrasileira #StamfordBridge #bigmatch #home #tickets #sale #come #watch #support http://t.co/9 ...',davidluiz brazil russia sele stamfordbridge bigmatch home tickets sale come watch support
5419,306333122180546560,Politics,'@mdiirfankhan @nitingokhale ha ha :-)',mdiirfankhan nitingokhale
5420,284985628045746176,Politics,"'RT @seemagoswami: We outrage on Twitter abt how politicians are not joining the protest. When Sheila Dixit turns up, she is asked to leave'",seemagoswami outrage twitter abt politicians joining protest sheila dixit turns asked leave
5421,304332404888309761,Politics,'Players like Jermaine Jones make #Football more popular in the US. http://t.co/E39aIHNf @USConGenNRW #Schalke04',players like jermaine jones make football popular uscongennrw
